CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,COMUNIDAD_AUT
CLIX249,0,0,1,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2169,0,0,0,8
CLIX250,0,0,1,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2169,0,1,0,0
CLIX251,0,0,1,1.0,1,2,0,1,1,1,0,0,4.0,0,0.0,0,2892,0,1,0,8
CLIX252,0,0,1,1.0,1,1,0,0,1,1,0,1,1.0,0,3.0,1,4082,0,1,0,11
CLIX253,0,0,1,1.0,1,1,3,0,1,0,0,1,2.0,0,0.0,0,2169,0,1,0,8
CLIX254,0,0,1,1.0,1,1,0,1,1,0,0,1,0.0,0,3.0,1,2169,0,1,1,0
CLIX255,0,0,1,1.0,1,1,0,1,1,0,0,1,2.0,0,0.0,0,2169,0,1,0,8
CLIX257,0,0,0,0.0,1,2,0,0,1,0,0,0,4.0,0,3.0,1,1590,0,1,0,1
CLIX258,0,0,0,0.0,1,1,0,0,1,1,0,1,2.0,0,1.0,0,2169,0,1,1,3
CLIX259,0,0,0,0.0,1,1,3,0,1,0,0,0,4.0,1,0.0,0,920,4854,1,2,8
CLIX260,0,0,0,0.0,1,2,0,1,1,1,0,0,2.0,1,3.0,1,2208,10238,1,1,1
CLIX261,0,0,0,0.0,1,0,3,0,1,0,0,0,4.0,1,2.0,0,1376,4861,1,2,0
CLIX262,0,0,0,0.0,1,0,3,1,1,0,0,0,2.0,0,1.0,0,920,0,1,0,17
CLIX263,0,0,0,0.0,1,2,3,0,1,1,0,0,0.0,0,3.0,1,1590,0,1,0,17
CLIX264,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1376,0,1,0,0
CLIX265,0,0,0,0.0,1,1,0,1,1,0,0,1,4.0,0,3.0,1,2169,0,1,0,0
CLIX266,0,0,0,0.0,1,2,3,1,1,1,0,0,2.0,1,3.0,1,2892,4866,1,1,10
CLIX267,0,0,0,0.0,1,0,3,0,1,0,0,0,4.0,0,0.0,0,920,0,1,0,6
CLIX268,0,0,0,0.0,1,1,0,1,1,1,0,1,3.0,0,0.0,0,920,0,1,0,8
CLIX269,0,0,0,0.0,1,1,0,1,1,0,0,1,0.0,0,0.0,1,2169,0,1,0,17
CLIX270,0,0,0,0.0,1,2,0,1,1,0,0,0,3.0,0,0.0,0,1590,0,1,1,1
CLIX271,0,0,0,0.0,1,1,0,1,1,0,0,0,3.0,0,0.0,0,1376,0,1,0,8
CLIX272,0,0,0,0.0,1,0,0,0,0,0,0,0,4.0,0,0.0,0,920,0,0,0,0
CLIX273,0,0,0,0.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,3213,0,1,0,8
CLIX274,0,0,0,0.0,1,1,0,0,1,1,0,0,2.0,0,0.0,0,2015,0,1,0,16
CLIX275,0,0,0,0.0,1,1,0,0,1,0,0,1,2.0,0,0.0,0,2169,0,0,0,16
CLIX276,0,0,0,0.0,1,0,0,0,1,0,0,0,4.0,0,0.0,0,3213,0,1,0,0
CLIX277,0,0,0,0.0,1,1,0,0,1,0,0,1,4.0,0,0.0,0,2169,0,1,0,8
CLIX278,0,0,0,0.0,1,0,0,0,1,0,0,0,4.0,0,0.0,0,1590,0,0,0,14
CLIX279,0,0,0,0.0,1,2,0,0,1,0,0,0,0.0,0,0.0,0,1590,0,0,0,14
CLIX280,0,0,0,0.0,1,0,0,0,1,0,0,0,0.0,0,0.0,0,1590,0,0,0,10
CLIX281,0,0,0,0.0,1,0,0,0,1,0,0,0,0.0,0,1.0,0,1590,0,0,0,16
CLIX282,1,5,0,0.0,1,1,0,0,1,1,0,0,2.0,1,0.0,0,2464,10237,1,2,17
CLIX283,1,5,0,1.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,1750,0,1,1,3
CLIX284,1,5,0,1.0,1,0,3,1,1,1,0,0,4.0,0,2.0,0,3453,0,1,2,13
CLIX285,1,5,0,1.0,1,2,0,1,1,0,0,0,2.0,1,3.0,1,1750,14212,1,2,6
CLIX286,1,5,0,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,2464,11103,1,1,16
CLIX287,1,5,0,1.0,1,1,0,1,1,0,0,0,2.0,1,0.0,0,2118,16480,1,2,14
CLIX288,1,5,0,1.0,1,2,3,1,1,0,0,0,0.0,1,3.0,1,1750,13136,1,2,11
CLIX289,1,5,0,1.0,1,0,3,1,1,0,0,0,4.0,1,0.0,0,1750,18663,1,2,13
CLIX290,1,5,0,1.0,1,1,0,1,1,1,0,1,2.0,1,0.0,0,1750,26144,1,1,17
CLIX291,1,5,0,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,2464,16984,1,1,13
CLIX292,1,5,0,1.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,1750,19981,1,2,13
CLIX293,1,5,0,1.0,1,2,0,1,1,0,0,0,4.0,0,0.0,0,1654,0,1,2,13
CLIX294,1,5,0,1.0,1,0,3,1,2,0,0,0,3.0,1,0.0,0,1750,7885,1,2,0
CLIX295,1,5,0,1.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,2464,16908,1,1,1
CLIX296,1,5,0,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2528,11481,1,1,11
CLIX297,1,5,0,1.0,1,1,0,1,1,1,0,0,2.0,1,1.0,0,2464,8370,1,1,15
CLIX298,1,5,0,1.0,1,0,0,1,1,0,0,0,2.0,1,1.0,0,1750,11030,1,1,17
CLIX299,1,5,0,1.0,1,0,0,0,1,0,0,0,4.0,1,0.0,0,1750,21138,1,1,14
CLIX300,1,5,0,1.0,1,2,0,1,1,0,0,0,4.0,1,0.0,0,1654,12593,1,2,13
CLIX301,1,5,0,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,5076,14836,1,1,13
CLIX302,1,5,0,1.0,1,2,0,1,1,0,0,0,4.0,1,3.0,1,1750,7419,1,1,17
CLIX303,1,5,0,1.0,1,1,0,1,1,1,0,0,3.0,0,0.0,0,2464,0,1,2,13
CLIX304,1,5,0,1.0,1,0,3,0,1,0,0,0,4.0,1,0.0,0,1654,20053,1,2,4
CLIX305,1,5,0,1.0,1,1,0,0,1,1,0,0,3.0,0,0.0,0,2832,0,1,2,17
CLIX306,1,5,0,1.0,1,0,0,1,1,1,0,0,4.0,1,0.0,0,4005,5974,1,2,13
CLIX307,1,5,0,1.0,1,2,0,0,1,0,0,0,3.0,1,0.0,0,2118,6290,1,2,1
CLIX308,1,5,0,1.0,1,1,3,0,1,1,0,0,3.0,1,0.0,0,4304,5002,1,2,7
CLIX309,1,5,0,1.0,1,2,0,1,1,0,0,0,0.0,1,0.0,0,2118,6020,1,1,11
CLIX310,1,5,0,1.0,1,2,0,1,1,0,0,0,2.0,1,0.0,0,1750,8356,1,1,0
CLIX311,1,5,0,1.0,1,1,0,0,1,1,0,0,4.0,1,0.0,0,2832,21927,1,1,13
CLIX312,1,5,0,1.0,1,0,2,0,1,0,0,0,3.0,1,0.0,1,1750,17140,1,1,17
CLIX313,1,5,0,1.0,1,0,3,1,1,0,0,0,4.0,1,0.0,0,2118,12238,1,1,13
CLIX314,1,5,0,1.0,1,2,0,1,1,0,0,0,4.0,1,0.0,1,2118,6285,1,1,1
CLIX315,1,5,0,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,0,2118,8381,1,0,13
CLIX316,1,5,0,1.0,1,1,3,1,1,1,0,0,3.0,1,0.0,0,2464,26482,1,2,17
CLIX317,1,5,0,1.0,1,0,0,0,1,0,0,0,3.0,1,0.0,0,2118,2013,1,1,4
CLIX318,1,5,0,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,4005,8265,1,1,17
CLIX319,1,5,0,1.0,1,2,0,0,2,0,0,0,4.0,0,0.0,0,1750,0,1,1,0
CLIX320,1,5,0,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,1750,16172,1,2,16
CLIX321,1,5,0,1.0,1,2,0,1,1,1,0,0,2.0,0,0.0,0,2118,0,1,1,15
CLIX322,1,5,0,1.0,1,2,0,1,1,0,0,0,3.0,1,0.0,0,1750,8152,1,2,7
CLIX323,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,3.0,1,3242,0,1,1,17
CLIX324,1,5,0,1.0,1,2,0,1,1,1,0,0,3.0,0,3.0,1,3309,0,1,2,13
CLIX325,1,5,0,1.0,1,1,0,1,2,1,0,0,3.0,0,3.0,1,4800,0,1,0,4
CLIX326,1,5,0,1.0,1,1,3,1,1,1,0,0,3.0,0,2.0,0,2370,0,1,1,17
CLIX327,1,5,0,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,1654,8004,1,1,13
CLIX328,1,5,0,1.0,0,0,0,1,1,0,0,0,4.0,1,0.0,0,4887,18486,1,2,13
CLIX329,1,5,0,1.0,0,1,0,1,1,1,0,0,2.0,1,0.0,0,2307,11774,1,1,7
CLIX330,1,0,0,0.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1750,15550,1,2,13
CLIX331,1,0,0,0.0,1,0,0,0,1,0,0,0,4.0,0,0.0,0,2118,0,1,0,8
CLIX332,1,0,0,0.0,1,1,0,0,1,1,0,0,2.0,1,3.0,1,2832,7071,1,2,17
CLIX333,1,0,0,0.0,1,1,3,0,1,1,0,0,3.0,1,1.0,0,2464,20120,1,1,17
CLIX334,1,0,0,0.0,1,2,0,1,1,0,0,0,4.0,1,0.0,0,1750,13784,1,1,2
CLIX335,1,0,0,0.0,1,1,0,1,1,1,0,0,2.0,1,0.0,0,2832,8755,1,0,11
CLIX336,1,0,0,0.0,1,1,3,0,1,1,0,0,2.0,1,2.0,0,2832,12110,1,2,8
CLIX337,1,0,0,0.0,1,1,0,0,1,1,0,0,4.0,1,0.0,0,2464,19827,1,2,17
CLIX338,1,0,0,0.0,1,2,0,0,1,0,0,0,4.0,1,0.0,0,2370,9306,1,2,3
CLIX339,1,0,0,0.0,1,1,3,1,1,1,0,0,4.0,1,0.0,0,2370,8898,1,1,11
CLIX340,1,0,0,0.0,1,2,0,1,1,0,0,0,2.0,0,0.0,0,1750,0,1,1,11
CLIX341,1,0,0,0.0,1,1,0,1,1,1,0,0,3.0,0,0.0,0,6456,0,1,1,17
CLIX342,1,0,0,0.0,1,1,0,0,1,1,0,0,0.0,0,0.0,0,2370,0,1,0,17
CLIX343,1,0,0,0.0,1,0,0,1,1,0,0,0,4.0,1,2.0,0,1654,15798,1,2,0
CLIX344,1,0,0,0.0,1,1,0,0,1,1,0,0,2.0,1,0.0,0,4383,16688,1,1,0
CLIX345,1,0,0,1.0,1,2,0,1,1,1,0,0,4.0,1,3.0,1,3453,6809,1,0,8
CLIX346,1,0,0,1.0,1,0,0,1,1,1,0,0,4.0,1,0.0,1,3453,19735,1,1,13
CLIX347,1,0,0,1.0,1,1,3,0,1,1,0,0,4.0,1,0.0,0,2464,8787,1,2,7
CLIX348,1,0,0,1.0,1,1,0,1,1,1,0,0,2.0,1,3.0,1,2464,16923,1,2,17
CLIX349,1,0,0,1.0,1,1,0,1,1,1,0,0,3.0,0,1.0,0,2716,0,1,1,3
CLIX350,1,0,0,1.0,1,2,0,1,1,0,0,0,2.0,1,0.0,0,1750,12098,1,2,17
CLIX351,1,0,0,1.0,1,2,3,1,1,0,0,0,4.0,0,0.0,0,1750,0,1,2,13
CLIX352,1,0,0,1.0,1,1,0,0,1,1,0,0,0.0,1,0.0,0,2464,17766,1,2,17
CLIX353,1,0,0,1.0,1,2,0,1,1,0,0,0,4.0,1,0.0,0,1750,8602,1,2,16
CLIX354,1,0,0,1.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,1750,0,1,0,0
CLIX355,1,0,0,1.0,1,1,0,1,1,0,0,0,3.0,0,0.0,0,0,0,1,1,0
CLIX356,1,0,0,1.0,1,2,0,1,1,1,0,0,4.0,1,3.0,1,1750,18278,1,1,13
CLIX357,1,0,0,1.0,1,0,1,1,1,0,0,0,3.0,1,0.0,0,1446,20035,1,2,16
CLIX358,1,0,0,1.0,1,2,3,1,1,0,0,0,4.0,1,0.0,0,1750,9869,1,2,7
CLIX359,1,0,0,1.0,1,0,0,0,1,0,0,0,4.0,1,0.0,0,2118,17973,1,1,13
CLIX360,1,0,0,1.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,2118,12266,1,1,6
CLIX361,1,0,0,1.0,1,0,0,0,1,0,0,0,4.0,1,0.0,0,1654,15884,1,2,13
CLIX362,1,0,0,1.0,1,0,2,1,1,0,0,0,0.0,1,1.0,1,1750,10007,1,2,4
CLIX363,1,0,0,1.0,1,2,2,1,1,0,0,0,4.0,1,0.0,0,1750,24711,1,1,8
CLIX364,1,0,0,1.0,1,2,0,1,1,1,0,0,4.0,1,0.0,0,4005,14269,1,1,13
CLIX365,1,0,0,1.0,1,1,0,0,1,1,0,0,3.0,0,0.0,0,2370,0,1,2,17
CLIX366,1,0,0,1.0,1,1,2,0,1,1,0,0,4.0,1,1.0,0,2464,12739,1,2,4
CLIX367,1,0,0,1.0,1,2,0,1,1,0,0,0,2.0,1,0.0,0,1750,3185,1,1,2
CLIX368,1,0,0,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2832,13110,1,1,16
CLIX369,1,0,0,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2832,5157,1,1,8
CLIX370,1,0,0,1.0,1,1,0,1,1,0,0,0,2.0,1,0.0,0,2118,8549,1,1,8
CLIX371,1,0,0,1.0,1,1,3,1,1,1,0,0,3.0,1,0.0,1,2832,20208,1,2,13
CLIX372,1,0,0,1.0,1,2,0,1,1,1,0,0,2.0,1,0.0,0,4005,13542,1,2,11
CLIX373,1,0,0,1.0,1,0,0,0,1,1,0,0,4.0,1,0.0,0,4005,24500,1,2,13
CLIX374,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,1654,8400,1,2,8
CLIX375,1,0,0,1.0,1,1,3,1,1,1,0,0,4.0,1,0.0,0,2832,11067,1,2,13
CLIX376,1,0,0,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,2464,13487,1,1,0
CLIX377,1,0,0,1.0,1,0,0,0,1,1,0,0,3.0,1,2.0,0,4005,8076,1,1,13
CLIX378,1,0,0,1.0,1,0,0,1,1,1,0,0,2.0,1,1.0,0,1750,9938,1,1,16
CLIX379,1,0,0,1.0,1,1,0,0,1,1,0,0,3.0,1,0.0,0,2832,9646,1,1,13
CLIX380,1,0,0,1.0,1,1,0,1,1,1,0,0,2.0,0,0.0,0,2832,0,1,2,7
CLIX381,1,0,0,1.0,1,0,3,1,1,0,0,0,2.0,1,0.0,0,1750,13519,1,1,8
CLIX382,1,0,0,1.0,1,0,3,1,1,1,0,0,2.0,1,3.0,1,4005,11034,1,1,8
CLIX383,1,0,0,1.0,1,2,0,0,1,1,0,0,4.0,1,0.0,0,2997,20049,1,1,16
CLIX384,1,0,0,1.0,1,1,3,1,2,1,0,0,4.0,1,0.0,0,2832,11459,1,2,13
CLIX385,1,0,0,1.0,1,2,0,1,0,1,0,0,2.0,1,0.0,0,2118,19566,1,1,17
CLIX386,1,0,0,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,0,2370,16879,1,2,4
CLIX387,1,0,0,1.0,1,0,0,0,1,0,0,0,2.0,1,0.0,0,1654,9883,1,2,4
CLIX388,1,0,0,1.0,1,1,2,0,1,1,0,0,4.0,0,0.0,0,4800,0,0,1,4
CLIX389,1,0,0,1.0,1,1,3,0,1,1,0,1,2.0,0,2.0,0,1654,0,1,2,4
CLIX390,1,0,0,1.0,1,0,0,1,1,1,0,0,4.0,1,0.0,0,1750,18722,1,1,13
CLIX391,1,0,0,1.0,1,1,3,1,0,1,0,0,2.0,1,0.0,0,2464,8592,1,1,0
CLIX392,1,0,0,1.0,1,2,0,0,2,0,0,0,4.0,0,0.0,0,1750,0,1,2,0
CLIX393,1,0,0,1.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,2370,9183,1,1,13
CLIX394,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,1654,18447,1,1,17
CLIX395,1,0,0,1.0,1,0,2,1,1,0,0,0,3.0,1,0.0,0,1654,15190,1,0,8
CLIX396,1,0,0,1.0,0,2,3,1,1,1,0,0,2.0,0,0.0,0,2915,0,1,2,0
CLIX397,1,0,0,1.0,0,2,0,1,1,0,0,0,4.0,1,0.0,0,1684,14808,1,2,13
CLIX398,1,0,0,1.0,0,0,1,0,2,1,0,0,4.0,1,0.0,0,3905,14005,1,2,8
CLIX399,1,0,0,1.0,0,2,0,0,1,0,0,0,3.0,1,0.0,1,1592,14593,1,2,11
CLIX400,1,0,0,1.0,0,0,0,0,1,1,0,0,2.0,0,3.0,1,1592,0,1,0,8
CLIX401,1,0,0,1.0,0,2,0,0,1,0,0,0,4.0,0,0.0,0,1592,0,1,1,15
CLIX402,1,0,0,2.0,1,0,0,0,1,0,0,0,4.0,1,1.0,0,2052,27822,1,1,13
CLIX403,1,0,0,2.0,1,2,0,1,1,0,0,0,4.0,1,1.0,0,1684,21046,1,1,15
CLIX404,1,0,0,2.0,1,2,0,1,1,1,0,0,3.0,1,0.0,0,3353,15820,1,2,1
CLIX405,1,0,0,2.0,1,1,0,1,1,1,0,0,3.0,1,3.0,1,2307,17629,1,2,16
CLIX406,1,0,0,2.0,1,1,0,0,2,1,0,0,4.0,0,0.0,0,2307,0,1,2,4
CLIX407,1,0,0,2.0,1,1,0,1,1,1,0,0,3.0,1,0.0,1,2307,10746,1,2,8
CLIX408,1,5,0,0.0,1,1,0,1,1,1,0,0,0.0,0,0.0,0,2464,0,1,0,17
CLIX409,1,5,0,0.0,1,1,0,1,1,0,0,1,0.0,0,2.0,0,3194,0,0,1,10
CLIX410,1,5,0,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,1654,23635,1,1,0
CLIX411,1,5,0,1.0,1,0,0,1,1,1,0,0,4.0,0,0.0,0,0,0,1,2,0
CLIX412,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,0,0
CLIX413,1,5,0,1.0,1,1,0,1,1,1,0,0,4.0,0,0.0,0,2370,0,1,2,1
CLIX414,1,5,0,1.0,1,1,3,1,1,1,0,0,4.0,0,0.0,0,4524,0,0,2,13
CLIX415,1,5,0,1.0,1,0,3,1,1,1,0,0,3.0,0,0.0,0,1750,0,1,0,17
CLIX416,1,5,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1750,0,1,1,17
CLIX417,1,5,0,1.0,1,1,0,1,1,1,0,0,2.0,0,0.0,1,2464,0,1,1,17
CLIX418,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,0,11
CLIX419,1,5,0,1.0,1,2,3,1,1,0,0,0,0.0,0,0.0,0,2662,0,1,1,7
CLIX420,1,5,0,1.0,1,1,3,1,1,0,0,1,2.0,0,0.0,1,2329,0,1,2,17
CLIX421,1,5,0,1.0,1,0,0,1,1,1,0,0,2.0,0,0.0,0,3453,0,1,1,7
CLIX422,1,5,0,1.0,1,1,3,1,1,1,0,0,2.0,1,0.0,0,4524,25934,1,1,1
CLIX423,1,5,0,1.0,1,0,0,1,1,1,0,0,2.0,0,0.0,0,3453,0,1,1,0
CLIX424,1,5,0,1.0,1,2,0,1,1,0,0,0,4.0,0,0.0,0,1750,0,1,0,1
CLIX425,1,5,0,1.0,1,2,0,1,1,0,0,0,4.0,0,0.0,0,1750,0,0,1,16
CLIX426,1,5,0,1.0,1,2,0,1,1,0,0,0,2.0,0,2.0,0,1750,0,1,2,5
CLIX427,1,5,0,1.0,1,1,0,0,2,1,0,1,0.0,0,0.0,0,1750,0,1,1,7
CLIX428,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,2,14
CLIX429,1,5,0,1.0,1,1,3,1,1,0,0,1,2.0,0,3.0,1,2329,0,1,2,17
CLIX430,1,5,0,1.0,1,0,0,1,1,1,0,0,4.0,0,0.0,0,3453,0,1,1,8
CLIX431,1,5,0,1.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,1750,0,1,2,14
CLIX432,1,5,0,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,3453,0,1,2,13
CLIX433,1,5,0,1.0,1,0,3,1,1,0,0,0,0.0,0,0.0,0,2662,0,1,2,13
CLIX434,1,5,0,1.0,1,1,0,1,1,0,0,1,3.0,0,0.0,0,2329,0,1,1,0
CLIX435,1,5,0,1.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,3242,0,1,0,8
CLIX436,1,5,0,1.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,4107,0,0,1,0
CLIX437,1,5,0,1.0,1,1,0,1,2,1,0,1,0.0,0,0.0,0,2662,0,1,1,17
CLIX438,1,5,0,1.0,1,2,0,1,1,0,0,1,2.0,0,0.0,0,2625,0,1,1,0
CLIX439,1,5,0,1.0,1,1,3,1,1,0,0,1,0.0,0,0.0,0,4107,0,0,2,13
CLIX440,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,0,1,13
CLIX441,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,0,13
CLIX442,1,5,0,1.0,1,2,0,1,1,0,0,0,3.0,0,0.0,0,1750,0,1,2,13
CLIX443,1,5,0,1.0,1,2,1,1,1,0,0,0,0.0,0,0.0,1,2662,0,0,2,11
CLIX444,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,1,13
CLIX445,1,5,0,1.0,1,2,0,1,1,0,0,0,0.0,0,0.0,0,2585,0,0,0,7
CLIX446,1,5,0,1.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,2662,0,1,2,13
CLIX447,1,5,0,1.0,1,0,0,1,1,0,0,1,0.0,0,0.0,0,3994,0,0,1,13
CLIX448,1,5,0,1.0,1,1,3,1,1,1,0,1,0.0,0,0.0,0,2662,0,1,1,13
CLIX449,1,5,0,1.0,1,0,0,1,1,1,0,0,0.0,0,0.0,0,2662,0,1,0,13
CLIX450,1,5,0,1.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,4107,0,1,2,13
CLIX451,1,5,0,1.0,1,1,3,0,2,0,0,1,0.0,0,0.0,0,3242,0,1,2,17
CLIX452,1,5,0,1.0,1,1,3,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,0,7
CLIX453,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,0,1
CLIX454,1,5,0,1.0,1,1,3,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,2,16
CLIX455,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,3.0,1,4107,0,0,2,11
CLIX456,1,5,0,1.0,1,0,0,0,1,0,0,0,0.0,0,0.0,0,2662,0,0,1,1
CLIX457,1,5,0,1.0,1,2,3,1,1,0,0,0,0.0,0,0.0,0,1750,0,1,2,4
CLIX458,1,5,0,1.0,1,1,0,1,2,0,0,1,0.0,0,0.0,0,3494,0,1,2,14
CLIX459,1,5,0,1.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,4791,0,0,1,15
CLIX460,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3194,0,1,1,13
CLIX461,1,5,0,1.0,1,1,3,1,1,1,0,1,0.0,0,0.0,0,1750,0,0,1,7
CLIX462,1,5,0,1.0,1,1,1,1,1,0,0,1,0.0,0,0.0,0,3194,0,1,0,8
CLIX463,1,5,0,1.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,3194,0,0,1,13
CLIX464,1,5,0,1.0,1,1,0,1,2,1,0,1,0.0,0,0.0,0,3378,0,0,1,4
CLIX465,1,5,0,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,3562,0,1,1,13
CLIX466,1,5,0,1.0,1,0,0,0,1,0,0,1,0.0,0,0.0,0,2512,0,1,2,0
CLIX467,1,5,0,1.0,1,1,3,1,1,0,0,1,0.0,0,0.0,0,3194,0,0,1,13
CLIX468,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2329,0,1,2,0
CLIX469,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3194,0,1,1,13
CLIX470,1,5,0,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,3194,0,1,1,6
CLIX471,1,5,0,1.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,3194,0,0,1,17
CLIX472,1,5,0,1.0,1,2,3,1,1,0,0,0,0.0,0,0.0,0,1674,0,0,2,0
CLIX473,1,5,0,1.0,1,1,3,1,1,0,0,1,0.0,0,0.0,0,4791,0,0,2,17
CLIX474,1,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,3.0,1,3194,0,0,2,17
CLIX475,1,5,0,1.0,0,2,0,1,1,0,0,0,2.0,0,1.0,1,1592,0,1,1,16
CLIX476,1,5,0,1.0,0,1,3,1,1,1,0,0,2.0,1,0.0,0,2015,9767,1,0,13
CLIX477,1,5,0,1.0,0,1,3,1,1,1,0,1,0.0,0,0.0,0,1684,0,1,1,13
CLIX478,1,5,0,1.0,0,2,0,1,1,0,0,1,0.0,0,0.0,0,2415,0,1,1,8
CLIX479,1,5,0,1.0,0,0,0,1,1,0,0,0,0.0,0,0.0,0,1610,0,0,0,16
CLIX480,1,5,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3194,0,1,1,8
CLIX481,1,0,0,0.0,1,2,0,1,1,1,0,0,0.0,1,0.0,0,3309,8297,1,1,13
CLIX482,1,0,0,0.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,1630,0,1,1,4
CLIX483,1,0,0,0.0,1,2,0,1,2,0,0,0,0.0,0,0.0,0,2662,0,1,2,16
CLIX484,1,0,0,0.0,1,2,2,0,1,0,0,0,0.0,0,0.0,0,2541,0,1,2,4
CLIX485,1,0,0,0.0,1,1,3,1,1,1,0,0,4.0,0,0.0,0,2464,0,1,2,0
CLIX486,1,0,0,0.0,1,2,0,1,1,1,0,0,4.0,0,0.0,0,3453,0,1,2,0
CLIX487,1,0,0,0.0,1,1,0,1,1,0,0,1,4.0,0,0.0,1,2329,0,1,0,11
CLIX488,1,0,0,0.0,1,2,0,0,1,0,0,0,2.0,0,0.0,0,1750,0,1,2,14
CLIX489,1,0,0,0.0,1,2,1,1,1,0,0,0,4.0,0,0.0,0,1750,0,1,2,8
CLIX490,1,0,0,0.0,1,0,0,0,1,1,0,0,3.0,0,0.0,0,3453,0,1,1,17
CLIX491,1,0,0,0.0,1,1,0,1,1,1,0,1,4.0,0,0.0,0,3453,0,1,1,8
CLIX492,1,0,0,0.0,1,2,0,1,1,0,0,0,2.0,0,0.0,0,1750,0,1,0,14
CLIX493,1,0,0,0.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,3582,0,0,1,8
CLIX494,1,0,0,0.0,1,1,3,1,1,0,0,1,0.0,0,0.0,0,2937,0,1,0,8
CLIX495,1,0,0,0.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,2,17
CLIX496,1,0,0,0.0,1,0,3,1,1,0,0,0,0.0,0,0.0,0,2662,0,1,2,0
CLIX497,1,0,0,0.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,3242,0,1,2,0
CLIX498,1,0,0,0.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,2662,0,1,0,13
